pressure;totalQueued;waitingTime;passedCars;noiseEmission;COEmission;CO2Emission;fuelConsumption;occupancy
5;8;0.63;6;249.60701861908376;1140.008338796408;27139.592412452796;11.666582694082832;0.14816810344827586
8;9;1.01;4;267.02354834307465;1541.9495041893204;36111.24839240789;15.523225491880972;0.16163793103448276
9;8;1.41;3;209.87896908205397;1735.260903964068;43615.01528442864;18.748778252646467;0.16163793103448276
11;10;1.85;2;194.4095332017067;1619.186681969311;30122.18337293921;12.948918644483967;0.17510775862068967
14;11;2.39;0;262.87560189051686;1740.2205123529297;34927.39419115531;15.014493250762552;0.18857758620689657
14;12;2.94;1;249.53019797081075;2039.2308370460341;38837.03472133474;16.695246337779256;0.20204741379310345
11;2;1.69;2;272.700868147505;1601.6496488171226;53381.33368560035;22.946673101027642;0.17510775862068967
4;3;0.6;6;244.87710603077676;748.4158566808494;20964.304145715352;9.011923610511726;0.13469827586206898
1;3;0.29;6;185.39652719341427;582.7108164056813;14835.832773291473;6.377485994488335;0.09428879310344829
4;4;0.44;4;257.0722357779475;927.202806111803;21387.455256681827;9.19388364943524;0.10775862068965518
6;3;0.59;3;271.8772399355645;1098.1947435250802;34858.22262237033;14.98433801903475;0.12122844827586209
8;5;0.75;3;272.41626013881137;1349.1631576228722;46968.35817512596;20.189913249663913;0.14816810344827586
11;5;0.98;2;270.1037335447538;1025.458122625391;29789.25324471332;12.805405752240388;0.17510775862068964
10;8;1.3;3;255.23856195847492;1289.7141468075183;23445.4008165237;10.07872807670909;0.17510775862068964
9;8;1.67;3;261.58451466075275;1507.9759175103518;35361.73371303074;15.201044407819989;0.16163793103448276
5;2;0.48;4;266.84380258443827;828.5172797455273;31327.818960922916;13.466607270152751;0.12122844827586207
2;4;0.24;6;251.59323499292708;827.1037902022288;26383.902255154582;11.341518858475863;0.10775862068965517
5;4;0.38;4;266.29782786237877;1017.3655408992778;27535.70792986534;11.836738619972095;0.12122844827586207
7;4;0.58;2;266.65293941533537;1088.037732419075;33816.21812600473;14.536440797230686;0.12122844827586207
5;4;0.78;2;183.2320741510542;659.1111111111112;10498.888888888889;4.513327343516022;0.09428879310344829
6;8;1.04;3;129.81797023598597;1119.5289263851907;20427.746956349503;8.781496460947658;0.12122844827586207
11;7;1.34;1;273.67735137002825;1491.5557670130056;40681.87834879529;17.487843469770652;0.16163793103448276
13;7;1.66;0;264.8005025533344;1276.5054258861019;33296.322441787015;14.313099133628043;0.17510775862068967
10;9;2.1;2;254.85780933971446;1303.5301268584708;26263.744421140218;11.290170295819937;0.16163793103448276
4;3;0.86;5;255.8094783028157;867.0168343887993;22709.101579675473;9.761953897348695;0.12122844827586207
1;4;0.24;7;262.98277193881506;880.8575577338194;24476.637167328532;10.521718255969576;0.10775862068965518
4;3;0.31;4;264.1937946872452;868.7275159399635;25959.15261830636;11.158960892559806;0.10775862068965518
6;5;0.49;3;203.13593681374397;1050.644747576029;28215.71581417894;12.129049122684748;0.12122844827586207
5;5;0.73;3;135.8897835934792;828.2863274412804;22325.745338092303;9.597162592157346;0.10775862068965518
9;9;1.04;1;188.55829892127775;1098.519358076701;19817.659423127974;8.51924828451712;0.13469827586206898
13;9;1.44;0;275.2722259072532;1894.573021612669;46533.58511077957;20.003470971103688;0.17510775862068967
12;9;1.85;1;200.02523161931543;1656.8827838048323;36846.8663297691;15.839473924897549;0.17510775862068967
12;12;2.36;1;195.01794333774083;1757.729673596422;32631.01327573185;14.027425665797153;0.17510775862068967
8;2;1.11;2;212.0666657437871;1291.7803826817367;37677.59640990537;16.196344784137768;0.13469827586206898
1;1;0.39;7;266.3586386471272;528.4903992744553;24693.697556323736;10.614879370467353;0.10777692523824488
0;2;0.16;6;250.3881984186512;395.81997690665634;13027.673317743305;5.600195866617108;0.08718903674155709
0;3;0.2;5;191.53113416790583;597.0182349244437;16730.323535459946;7.191822032351942;0.06734913793103449
4;3;0.35;3;205.11803926101874;1020.6188362106633;27813.006137785917;11.95593476358129;0.09428879310344829
8;3;0.5;0;204.29775071648587;834.5699189820483;30388.155442722396;13.062766771192635;0.10775862068965518
6;4;0.7;2;189.52453066185592;762.5445571417474;15093.790697286619;6.488494855425352;0.10775862068965518
10;6;1.0;2;212.14789227912462;1389.308141353489;39793.9377309171;17.106074696304187;0.16163793103448276
14;7;1.32;0;262.68880604404285;1454.207028721879;35251.71653319249;15.153731032608755;0.18857758620689657
10;2;0.43;2;276.4186690354411;1251.0749553670817;39247.186066553375;16.871002084716693;0.16163793103448276
4;4;0.26;6;241.05361434581428;888.4949362740962;25840.14864272059;11.107815343822462;0.13469827586206898
3;5;0.47;7;258.65683744568594;922.0331254400917;25526.40639713064;10.973023957269199;0.13469827586206898
10;7;0.74;2;265.49554061341576;1404.7017330966657;38805.363282782346;16.681268907398664;0.16163793103448276
8;6;1.04;3;265.7155681956461;1442.8713660469898;35177.6566550107;15.121891986077284;0.14860455756299346
11;6;1.34;2;268.0056318247014;1518.5581079230935;36959.51794528228;15.88783586825415;0.17510775862068964
12;9;1.69;2;264.489938854043;1543.0375690927845;37844.17519062062;16.26816496513881;0.19844224296752636
9;8;2.09;4;138.76770790848843;1398.2051365333773;30951.17612137893;13.305108489789639;0.17510775862068967
15;12;2.6;2;271.72547059414063;1716.1386022860715;38617.7742698321;16.60075448037746;0.22898706896551724
12;5;1.61;3;277.7985293200253;1534.4029883479445;43624.18443280543;18.752636194305467;0.20204741379310345
6;2;0.65;7;258.9358697703784;1162.8776117092648;46226.72822880062;19.871052013471896;0.17510775862068967
3;3;0.22;6;255.30167027964336;665.0898388596221;24717.172306419092;10.625026229300813;0.1301197199108888
1;4;0.37;7;250.05922083400563;758.392733557974;18197.990701216437;7.82280187200981;0.11021030382864246
8;6;0.61;4;269.0619416185176;1539.244926845256;42788.06545267266;18.39318586764228;0.16163793103448276
11;5;0.86;2;271.4617931316277;1359.0836143094225;37024.181451068784;15.91556840029939;0.17510775862068967
14;10;1.24;1;275.85308343822044;1523.0289915879273;44999.60587189326;19.34384753890337;0.20204741379310345
12;10;1.69;3;255.0675979563108;1943.0564477235598;37287.54938347079;16.029119398040717;0.20204741379310345
11;11;2.16;4;211.2770219492752;1843.5225987856709;45983.68089905521;19.76702198207346;0.20204741379310348
10;2;1.17;4;276.23619599404344;1662.9632554112727;43760.812998428446;18.81146986897339;0.18857758620689655
6;1;0.48;5;274.1300408983969;1057.0737293894308;38033.23429024975;16.349121620227223;0.14816810344827586
4;4;0.22;6;267.5399519321026;953.3791524438966;32816.51039302793;14.106614194688657;0.13469827586206898
4;4;0.33;5;269.60127501483674;1000.2262403744544;28733.259889312132;12.351487866900648;0.12757818599283213
7;5;0.55;3;250.22195039320425;880.7554630262143;22425.162517580877;9.639914887095639;0.13469827586206898
8;7;0.85;2;132.4350142108317;1064.3565750297355;21045.142081599057;9.0468546222993;0.13469827586206898
11;8;1.24;2;201.89920323436584;1574.7320899562346;34066.6971199254;14.644408454270202;0.17510775862068967
15;10;1.69;0;204.29722125581293;1707.1128966725287;39280.44444301284;16.88559618059203;0.20204741379310345
16;11;2.21;1;261.7990643556188;2062.346467414485;40240.714917063364;17.298609643509412;0.22898706896551724
15;5;1.31;2;279.6650881680119;1588.9613903109957;48274.47342498995;20.75159213632444;0.22898706896551724
9;2;0.47;6;270.7983734382914;1297.1774321087141;41777.77999876674;17.958824921106746;0.2048463805425802
6;4;0.31;6;263.98643949031737;701.9273032109616;23848.909407350042;10.251769072894934;0.16163793103448276
4;6;0.52;6;238.20063564097086;329.5555555555556;5249.444444444444;2.256663671758011;0.13469827586206898
2;7;0.87;5;122.67023145263975;823.8888888888889;13123.61111111111;5.6416591793950275;0.09428879310344829
6;7;1.22;3;195.472458392815;1394.2159479327897;27484.627887519433;11.815045677940304;0.12122844827586207
14;8;1.57;0;205.98123495914444;1833.802169570826;40775.674331861184;17.52840877627919;0.18857758620689657
14;8;1.96;0;201.4349073591766;1534.3755870977498;35660.22873680002;15.32935751325703;0.19770613299778067
14;12;2.46;1;200.7764835047992;1710.7208379368972;35942.58262802181;15.450850580731277;0.20204741379310345
8;4;1.35;3;201.02145628368515;1037.72916310241;26373.722011101;11.33727735503632;0.14816810344827586
1;3;0.38;7;127.17021523847882;543.9681111972563;12142.330875667427;5.219696453841355;0.08870218685941132
1;4;0.38;6;120.9704478274193;494.33333333333337;7874.166666666666;3.384995507637017;0.06734913793103449
3;4;0.5;3;199.26067014738777;920.644072165872;25351.33149099793;10.897714604060695;0.08081896551724138
8;3;0.65;1;269.38132899457446;1147.1075422735212;32469.583017954625;13.957622238373473;0.12341456865625218
8;3;0.8;2;282.59837251137355;1184.5062311309368;44465.1341104584;19.11380791432145;0.13469827586206898
6;4;0.99;3;208.33957917248068;911.1297242255707;26827.929528001707;11.53241034996734;0.12122844827586207
12;7;1.24;1;254.3089833687572;1233.3327218068987;24825.756698595444;10.67203622883388;0.17510775862068967
12;8;1.61;1;277.31487155893774;1718.6597776387343;49385.247117654646;21.229047855300713;0.17510775862068967
8;4;0.82;2;251.97469673512944;802.7880728237507;20607.925408713963;8.858763943705267;0.13469827586206898
3;4;0.36;7;209.92097476492881;926.6793151449094;34015.167139554556;14.621829684295818;0.13469827586206898
6;4;0.31;6;273.74598621670793;1116.255686778368;36030.670906472646;15.488308552542039;0.16163793103448276
8;5;0.45;4;273.79535798440185;1175.6185299458652;35311.793734724444;15.17938826093383;0.16163793103448276
8;7;0.73;3;204.70432953896267;1263.739409557842;33711.19895339392;14.491366735481662;0.14884132615172121
11;8;1.11;1;259.41235182600775;1451.4820856052866;29052.640595067416;12.489120802690143;0.16328534128566846
9;9;1.53;2;199.8347068691104;1525.8164359061097;35033.33445544124;15.059892572313755;0.14816810344827586
12;11;2.01;2;202.11527115715404;2071.6518695520767;39291.60559292871;16.890648150024376;0.18857758620689657
17;11;2.51;1;280.1050859174608;2504.889194700615;63784.64406474548;27.419129016674248;0.24245689655172414
15;5;1.39;2;266.9419042370595;1546.0491634053924;44029.519733101304;18.926867519223403;0.22898706896551724
9;2;0.58;6;262.2058002880025;990.4413295684087;32805.067290568724;14.101763362500716;0.2023671011626202
7;5;0.4;7;261.69183222750246;1351.4707596097735;38317.28986507753;16.471334788489585;0.18993850656998118
9;6;0.56;5;269.96808292772;1305.4517905637094;40745.18168751445;17.514980631748877;0.18857758620689655
12;9;0.83;4;269.4617483812843;1719.539736329815;38172.607253597926;16.409405521298766;0.21689511882812845
10;8;1.22;5;272.01596712556136;1545.7066133692633;43726.255747885465;18.796519022649086;0.20260770062342018
12;11;1.71;5;266.01573862100963;1783.1411283077332;36925.3740266743;15.873378251011786;0.22898706896551727
14;12;2.25;3;261.7808577336427;2180.5753671935718;40505.94945206458;17.412721768895235;0.23238704518083747
15;14;2.85;3;272.1328423034829;2412.349483281808;56993.76337931794;24.49999177189785;0.24245689655172412
14;5;1.75;3;265.02708745034806;1854.8670756871195;44059.22811321559;18.93987230708758;0.22898706896551724
9;3;0.99;6;260.32389174915045;899.9165643663382;29960.88705900392;12.87912931289991;0.20204741379310343
7;5;0.6;6;197.65316953820894;1221.7069278249835;30788.156634196377;13.234962458058261;0.17510775862068964
6;6;0.57;5;194.3501417530632;973.4859078945697;26373.56818068749;11.337188488456476;0.14816810344827586
8;7;0.84;3;261.8270186724197;1383.3489347414036;29880.68617537446;12.844962099141867;0.14816810344827586
8;8;1.19;4;276.40973120058914;1643.5196859120701;45369.109038454175;19.502722235740066;0.16163793103448276
13;7;1.54;2;212.9825023259629;1909.3956245520599;51275.42514186476;22.041707585900657;0.20204741379310345
14;10;1.99;2;206.2114444488892;1552.775012477332;40072.57180970805;17.226022879279615;0.21551724137931033
16;13;2.54;2;199.8480787480069;2092.553363248426;39589.899292704205;17.018876170324283;0.24245689655172414
15;5;1.45;2;282.16662253570746;1842.9014318206023;57497.85286364321;24.716324026765037;0.22898706896551727
8;5;0.84;7;264.5278949325404;1250.9630737153038;33142.16882397193;14.246822220198403;0.20254304348155586
6;6;0.63;7;259.3603431778444;1378.3746857528627;35083.07449017331;15.081208204037631;0.17558890185627887
8;6;0.68;5;261.56769635212726;1190.3689011785636;33004.51422660618;14.187575347800793;0.17510775862068967
11;9;1.03;3;257.6751663511991;1521.099844174819;33480.834404986126;14.392560466895908;0.18857758620689655
8;8;1.43;5;268.3257347311911;1865.4835911022665;48855.63416828729;21.001570712224662;0.17510775862068964
11;9;1.83;3;263.37684374432285;1872.5525821273902;40558.48251724697;17.435069044559512;0.18857758620689655
12;10;2.27;3;276.0031911750765;2082.9037117612093;54470.54058559946;23.415223974218808;0.20204741379310348
13;9;2.72;3;206.30846605371724;2072.524301113052;46616.77035850395;20.039352816424206;0.21551724137931036
10;4;1.58;3;205.01705716186103;1134.3687891704976;32307.674478131452;13.888078846816997;0.17510775862068964
5;1;0.88;6;266.13010586033215;900.4318845076499;29403.369376296072;12.639484879164387;0.14987319178629502
4;4;0.42;6;256.50988726888426;805.6868421326225;26207.12331819352;11.265576579308023;0.13469827586206898
5;6;0.39;5;258.6090521911764;946.1132141072251;25273.29875974558;10.864240095819113;0.13469827586206898
5;5;0.6;3;198.31906345692275;943.0017155788713;22533.949751212822;9.686699882039576;0.1156236728692683
7;7;0.88;3;199.50678274472222;1266.4693375067627;27654.58886068967;11.887996771721177;0.13469827586206898
10;8;1.21;1;272.2362225659501;1418.4364846054202;36696.465323470125;15.77467210944632;0.14816810344827586
11;7;1.56;1;255.68842270560748;1515.7071010017762;36085.69880718287;15.512234244697195;0.16163793103448276
10;8;1.96;2;200.12682334214884;1425.790706314759;29223.39727317453;12.562450402212765;0.16163793103448276
8;1;0.99;2;198.93791889049584;854.3001161866289;24325.248806670872;10.45663268186972;0.13469827586206898
2;2;0.32;6;270.51458732366325;782.680986389239;27763.62384692885;11.934556035894351;0.10775862068965518
2;2;0.15;6;268.80590620994917;747.9372657870615;32697.559433668328;14.055404270888443;0.11733986342193793
7;4;0.26;3;261.09256483076047;945.2945979003132;28874.980802948732;12.412329343151526;0.13469827586206898
9;6;0.49;2;272.34408097398176;1220.7505898883776;41197.69278334245;17.7094017770034;0.14816810344827586
8;5;0.74;2;273.70096952374786;1388.0931851390108;39487.61357027626;16.97440700457933;0.13469827586206898
8;7;1.01;3;257.8886307141484;1281.412766255221;27840.046195159637;11.967719118511281;0.14816810344827588
10;9;1.36;1;205.042910518989;1445.4154332644207;35433.44456719759;15.231785947235469;0.14816810344827586
14;10;1.76;1;259.43788929321164;1883.8582550131196;39930.78978441151;17.165264389481937;0.20204741379310348
10;2;0.82;2;280.9569733386805;1118.9879592902787;42149.471157338856;18.118468956564634;0.16163793103448276
3;3;0.22;7;235.9340710495312;562.3081713364811;14109.930408674907;6.065456464924318;0.13469827586206898
3;4;0.28;6;279.0078102258099;1083.1691484780986;34978.25463459138;15.03587059194125;0.12122844827586209
6;4;0.48;5;272.28122663899114;1349.9340662979089;40581.57881190086;17.444675356911507;0.14816810344827586
11;6;0.73;2;267.0649215067417;1210.3655742477245;34684.45454560054;14.90974616177935;0.17908404340475317
10;8;1.08;3;198.30740047017156;1148.135480091819;25693.6967019835;11.04507888793404;0.17510775862068967
13;12;1.54;2;203.63682523893885;1760.5154748195232;38777.56219533948;16.66945853093653;0.20204741379310345
14;12;2.09;1;201.08682826493285;2075.8049267004794;40306.8601363459;17.327047671962518;0.2022057050450065
15;12;2.69;2;203.95742234938925;2218.5645963816314;45048.02453863617;19.365101175338104;0.22898706896551724
12;6;1.68;2;200.3092013899017;1350.8603724187465;30984.178241888974;13.319271900661121;0.18857758620689657
6;2;0.79;7;281.66305218388993;1545.9515224718289;60015.33464810965;25.798261007338176;0.17510775862068967
6;4;0.25;7;277.58949995889526;1338.294589490631;44604.16412052543;19.1737374470858;0.17510775862068967
8;4;0.37;5;270.62527694832244;1280.2688398262892;38451.754873563084;16.52916485520863;0.17510775862068967
8;6;0.58;4;267.5867419097218;911.6729759820439;29513.694339497823;12.686916027293513;0.16163793103448276
13;8;0.95;2;263.9325993450394;1343.3230159938435;30916.49535275692;13.290177021787683;0.20204741379310345
17;11;1.43;1;272.59352918891807;2052.639426025114;51685.99988430049;22.21830232626594;0.24245689655172414
